bsb10502057	00444	29	nung der Einbildungskraft - oder in Unterdrückung	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502057/canvas/444/view
bsb10502057	00446	24	Sinne, der Verſtand, die Einbildungskraft, das Ge-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502057/canvas/446/view
bsb10502057	00447	100	Krankheisen der Einbildungskraft. Sie iſt keiner an-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502057/canvas/447/view
bsb10502057	00537	28	zu ſehr der Einbildungskraft oder vorgefaſster Mei-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502057/canvas/537/view
bsb10502080	00035	58	der Einbildungskraft will er, daſs man dieſe alter-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/35/view
bsb10502080	00161	21	Ausſchmückungen der Einbildungskraft, und end-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/161/view
bsb10502080	00271	43	von dieſem und einer immer regen Einbildungskraft,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/271/view
bsb10502080	00276	40	ſteht, alle vor unſre Einbildungskraft darzuſtellen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/276/view
bsb10502080	00336	15	fere Einbildungskraft ſah es ganz ruhig mit an, daſs	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/336/view
bsb10502080	00391	58	nie der Einbildungskraft entlehnt. Wer das Buch lieſt,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/391/view
bsb10502080	00422	65	ſcher oft irre führen, oder die Einbildungskraft Spu-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502080/canvas/422/view
bsb10502094	00065	56	lille über die Mittel, ſich unſrer Einbildungskraft zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/65/view
bsb10502094	00073	74	nam. – 5) Abgötterey. Sie überläſst ſich der Einbildungskraft. Wo der Geiſt mit dem Fleiſche ver-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/73/view
bsb10502094	00113	22	wegen, die Einbildungskraft zu beleben und den	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/113/view
bsb10502094	00113	43	VVillen, und, um auf dieſe zu wirken, auch die Einbildungskraft und das Gefühl des Hörers in Anſpruch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/113/view
bsb10502094	00116	53	den, Sehnſucht, die Einbildungskraft mit vermeintlich	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/116/view
bsb10502094	00149	77	niſſes, – der Einbildungskraft, des Verſtandes,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/149/view
bsb10502094	00227	96	exältirten Einbildungskraft. Deshalb iſt auch die	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/227/view
bsb10502094	00362	71	des Bild, welches durch die Einbildungskraft leicht	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/362/view
bsb10502094	00604	65	Die Einbildungskraft iſt ſein Hauptorgan, doch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/604/view
bsb10502094	00606	55	Gefſ erregte Einbildungskraft hingegeben hj	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10502094/canvas/606/view
bsb10628809	00208	74	wiſſen Spiele der Einbildungskraft der Periktione ab,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628809/canvas/208/view
bsb10628809	00241	62	„Mühe verdrieſsen, auf dem Ambos der Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628809/canvas/241/view
bsb10628809	00397	72	Begriff von der Einbildungskraft? 251. 7) La Fayette.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628809/canvas/397/view
bsb10628809	00472	15	gefuhl, lebhafte Einbildungskraft, nige Theilnahme an	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10628809/canvas/472/view
bsb10501990	00201	44	wenn der, oft ſehr blinde, Eifer wider Werke der Einbildungskraft, und die hohe Mine, mit der man zuweilen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/201/view
bsb10501990	00224	20	wüchſen einer luxurirenden Einbildungskraft, die es ent-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/224/view
bsb10501990	00303	78	hWoburg, abgeriſſene Scenen der Einbildungskraft, we-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/303/view
bsb10501990	00332	45	vor Augen hatte: erhitzten ſeine Einbildungskraft und	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/332/view
bsb10501990	00339	73	„tenden Verwirrung iſt für meine Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/339/view
bsb10501990	00423	50	ſeer zu lebhaften Einbildungskraft und von feinen zu	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/423/view
bsb10501990	00431	14	wollen, Einbildungskraft und ſo reichen und ſchneiden-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/431/view
bsb10501990	00450	66	ſelbſt hervorbringt. Die Einbildungskraft ſoll (§ 244.)	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/450/view
bsb10501990	00450	69	die Empfindungen durch Einbildungskraft bewirkt und	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/450/view
bsb10501990	00450	74	§ 248. die vorzügliche Empfindungsfähigkeit ohne Einbildungskraft gute mechaniſche Künſtler, und die gute Be-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/450/view
bsb10501990	00450	77	vorzüglicher Einbildungskraft ſich als bildende Künſtler,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/450/view
bsb10501990	00450	90	z. B. von der Einbildungskraft, die nach § 274., indem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501990/canvas/450/view
bsb10501979	00050	3	aus Täuſchungen der Einbildungskraft, Leiden-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/50/view
bsb10501979	00159	31	fophie fehlt, deſſen Einbildungskraft aber oft zu lebhaft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/159/view
bsb10501979	00192	106	feuriger Einbildungskraft. Die häufig eingetrete Verfe	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/192/view
bsb10501979	00232	109	erſten Proben. Seine glühende Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/232/view
bsb10501979	00266	87	Flug einer warmen Einbildungskraft folgte; ſo wird	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/266/view
bsb10501979	00282	3	alsdann ihre feurige Einbildungskraft arbeitet,	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/282/view
bsb10501979	00284	101	der Einbildungskraft, und eine halb metaphyſ-	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/284/view
bsb10501979	00351	66	Ein trefliches Buch für Einbildungskraft und Gefühl.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/351/view
bsb10501979	00392	52	etzte iſt die angenehmſie, es iſt wenig Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/392/view
bsb10501979	00518	24	„haltung; feurige Einbildungskraft, und doch	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/518/view
bsb10501979	00536	85	Verf hat eine ausſchweifende Einbildungskraft.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/536/view
bsb10501979	00611	78	poetiſcher Begeiſtrung läuft des Verf. Einbildungskraft	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501979/canvas/611/view
bsb10501992	00032	20	gelmäſsigkeit und gezüchtigte Einbildungskraft mit dem	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501992/canvas/32/view
bsb10501992	00032	51	pfindung durchglüht, oder die Einbildungskraft zu der	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501992/canvas/32/view
bsb10501992	00032	57	der Einbildungskraft ab, vor dem Einfluſs eines reiferen	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501992/canvas/32/view
bsb10501992	00046	72	geſprächen“ veranlaſſen). – Der ſchöpferiſchen Einbildungskraft dieſes Wanderers iſt Proſa nicht genug.	https://api.digitale-sammlungen.de/iiif/presentation/v2/bsb10501992/canvas/46/view
